url,response,exception
instagram.com/p/C8IQDFZv92b,"{""reel_url"": ""https://www.instagram.com/p/C8IQDFZv92b"", ""fashion"": {""Kids Dresses"": {""colors"": [""Peach"", ""White""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Headbands"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8ILPPkIA6r,"{""reel_url"": ""https://www.instagram.com/p/C8ILPPkIA6r"", ""fashion"": {""Kids Jackets"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Jeans"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Tops"": {""colors"": [""White""], ""patterns"": [""Striped""], ""brands"": []}, ""Kids Shoes"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8IK14bvK5F,"{""reel_url"": ""https://www.instagram.com/p/C8IK14bvK5F"", ""fashion"": {""Kids Tops"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": [""H&M""]}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8IJIxDgGxT,"{""reel_url"": ""https://www.instagram.com/p/C8IJIxDgGxT"", ""fashion"": {""Kids Dresses"": {""colors"": [""Pink"", ""Coral"", ""Green"", ""Aqua""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Caps"": {""colors"": [""Aqua""], ""patterns"": [], ""brands"": []}, ""Kids Sweaters"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8IGA2TodD9,"{""reel_url"": ""https://www.instagram.com/p/C8IGA2TodD9"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Shorts"": {""colors"": [""Red"", ""Pink"", ""Blue"", ""Yellow"", ""White""], ""patterns"": [], ""brands"": []}, ""Kids Sandals"": {""colors"": [""Navy"", ""Blue"", ""Red""], ""patterns"": [], ""brands"": [""Ted Baker""]}, ""Kids Caps"": {""colors"": [""White"", ""Blue"", ""Yellow"", ""Orange""], ""patterns"": [""Floral""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8H4MiPNFaH,"{""reel_url"": ""https://www.instagram.com/p/C8H4MiPNFaH"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Beige"", ""White""], ""patterns"": [""Striped""], ""brands"": [""H&M""]}, ""Kids Trousers"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Caps"": {""colors"": [""Black""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8H3wO9tugO,"{""reel_url"": ""https://www.instagram.com/p/C8H3wO9tugO"", ""fashion"": {""Kids Dresses"": {""colors"": [""White"", ""Red""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Shorts"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Caps"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8H28mENObL,"{""reel_url"": ""https://www.instagram.com/p/C8H28mENObL"", ""fashion"": {""Kids Dresses"": {""colors"": [""Peach""], ""patterns"": [""Solid""], ""brands"": []}, ""Kids Sandals"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HyqkAsegB,"{""reel_url"": ""https://www.instagram.com/p/C8HyqkAsegB"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Grey"", ""Yellow""], ""patterns"": [], ""brands"": []}, ""Kids Shorts"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HycyxMCTF,"{""reel_url"": ""https://www.instagram.com/p/C8HycyxMCTF"", ""fashion"": {""Kids Swimwear"": {""colors"": [""Purple"", ""Pink"", ""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HyQp1sVpK,"{""reel_url"": ""https://www.instagram.com/p/C8HyQp1sVpK"", ""classification"": ""others""}"
instagram.com/p/C8HyQpnsXOX,"{""reel_url"": ""https://www.instagram.com/p/C8HyQpnsXOX"", ""classification"": ""others""}"
instagram.com/p/C8HyQp4sQHs,"{""reel_url"": ""https://www.instagram.com/p/C8HyQp4sQHs"", ""classification"": ""others""}"
instagram.com/p/C8HyQMpMWav,"{""reel_url"": ""https://www.instagram.com/p/C8HyQMpMWav"", ""classification"": ""others""}"
instagram.com/p/C8HxE3HIIpW,"{""reel_url"": ""https://www.instagram.com/p/C8HxE3HIIpW"", ""fashion"": {""Kids Beanies"": {""colors"": [""White"", ""Beige""], ""patterns"": [], ""brands"": []}, ""Kids T-shirts"": {""colors"": [""White""], ""patterns"": [""Polka""], ""brands"": []}, ""Kids Blazers"": {""colors"": [], ""patterns"": [], ""brands"": []}, ""Kids Trousers"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}, ""Kids Dresses"": {""colors"": [], ""patterns"": [], ""brands"": []}, ""Kids Pyjamas"": {""colors"": [""White"", ""Grey""], ""patterns"": [], ""brands"": []}, ""Kids Caps"": {""colors"": [], ""patterns"": [], ""brands"": []}, ""Teen T-shirts"": {""colors"": [], ""patterns"": [], ""brands"": []}, ""Teen Dresses"": {""colors"": [], ""patterns"": [], ""brands"": []}}, ""comment"": ""\n\nPlease note that this JSON response is a generic structure based on the requirements given. The categorization of products, along with their colors, patterns, and brands, is purely hypothetical since it's not possible to accurately identify specific fashion products and their attributes solely from the provided image. There might be products not visible in the image or incorrectly assumed due to the angle and context of the photo."", ""category_mix"": {}, ""classification"": ""kids_products""}"
instagram.com/p/C8Hw52FP1Al,"{""reel_url"": ""https://www.instagram.com/p/C8Hw52FP1Al"", ""fashion"": {""Kids Dresses"": {""colors"": [""White"", ""Blue"", ""Pink"", ""Turquoise""], ""patterns"": [""Floral""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8Hsf97igz0,"{""reel_url"": ""https://www.instagram.com/p/C8Hsf97igz0"", ""fashion"": {""Kids Jackets"": {""colors"": [""Navy""], ""patterns"": [], ""brands"": []}, ""Kids Skirts"": {""colors"": [""Blue"", ""White""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Shoes"": {""colors"": [], ""patterns"": [], ""brands"": []}, ""Kids Helmets"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": []}}, ""comment"": "" \n\nPlease note that the category \""Kids Helmets\"" was not mentioned in the original list of apparel, but was included to describe the helmet worn by the child. If \""Kids Helmets\"" are not considered a part of the desired categories, that entry can be disregarded."", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HoDdmozRQ,"{""reel_url"": ""https://www.instagram.com/p/C8HoDdmozRQ"", ""fashion"": {""Kids Swimwear"": {""colors"": [""Yellow"", ""Red"", ""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_products""}"
instagram.com/p/C8HnVBYIGJ5,"{""reel_url"": ""https://www.instagram.com/p/C8HnVBYIGJ5"", ""fashion"": {""Kids Swimwear"": {""colors"": [""Orange"", ""Black"", ""White""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Caps"": {""colors"": [""White"", ""Blue"", ""Orange"", ""Green""], ""patterns"": [""Floral""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HlMnnNgG5,"{""reel_url"": ""https://www.instagram.com/p/C8HlMnnNgG5"", ""fashion"": {""Teen Tops"": {""colours"": [""Olive""], ""patterns"": [], ""brands"": []}, ""Teen Jeans"": {""colours"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Teen Watches"": {""colours"": [""Silver""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HlFWyoamQ,"{""reel_url"": ""https://www.instagram.com/p/C8HlFWyoamQ"", ""fashion"": {""Kids Pyjamas"": {""colors"": [""White"", ""Gold""], ""patterns"": [""Ditsy""], ""brands"": []}, ""Kids Socks"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HlCxyy2mO,"{""reel_url"": ""https://www.instagram.com/p/C8HlCxyy2mO"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Green""], ""patterns"": [], ""brands"": []}, ""Kids Bibs"": {""colors"": [""White"", ""Pink""], ""patterns"": [""Ditsy""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HjLu-spXy,"{""reel_url"": ""https://www.instagram.com/p/C8HjLu-spXy"", ""fashion"": {""Kids Tops"": {""colors"": [""Beige"", ""Brown""], ""patterns"": [""Ditsy""], ""brands"": []}, ""Kids Shorts"": {""colors"": [""Beige""], ""patterns"": [""Polka""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8Hg72rSuyH,"{""reel_url"": ""https://www.instagram.com/p/C8Hg72rSuyH"", ""fashion"": {""Kids T-shirts"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Bibs"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HgKutoa-a,"{""reel_url"": ""https://www.instagram.com/p/C8HgKutoa-a"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Beige"", ""White""], ""patterns"": [], ""brands"": []}, ""Kids Trousers"": {""colors"": [""Navy""], ""patterns"": [], ""brands"": []}, ""Kids Socks"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8He3yON9vo,"{""reel_url"": ""https://www.instagram.com/p/C8He3yON9vo"", ""classification"": ""others""}"
instagram.com/p/C8He3xuNGRl,"{""reel_url"": ""https://www.instagram.com/p/C8He3xuNGRl"", ""classification"": ""others""}"
instagram.com/p/C8He3xZt7AB,"{""reel_url"": ""https://www.instagram.com/p/C8He3xZt7AB"", ""classification"": ""others""}"
instagram.com/p/C8He2_GtJVo,"{""reel_url"": ""https://www.instagram.com/p/C8He2_GtJVo"", ""classification"": ""others""}"
instagram.com/p/C3ThU-KMyP-,"{""reel_url"": ""https://www.instagram.com/p/C3ThU-KMyP-"", ""fashion"": {""Kids Dresses"": {""colors"": [""White"", ""Gold""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HXinlvC0n,"{""reel_url"": ""https://www.instagram.com/p/C8HXinlvC0n"", ""fashion"": {""Kids Tops"": {""colors"": [""White"", ""Pink""], ""patterns"": [""Polka""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C71GMMxJV1c,"{""reel_url"": ""https://www.instagram.com/p/C71GMMxJV1c"", ""fashion"": {""Kids Dungarees"": {""colors"": [""Blue"", ""White""], ""patterns"": [""Striped""], ""brands"": []}, ""Kids T-shirts"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Socks"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Caps"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HVDY1tzGm,"{""reel_url"": ""https://www.instagram.com/p/C8HVDY1tzGm"", ""classification"": ""others""}"
instagram.com/p/C8HVDYoN6ci,"{""reel_url"": ""https://www.instagram.com/p/C8HVDYoN6ci"", ""classification"": ""others""}"
instagram.com/p/C8HVDa-NxFn,"{""reel_url"": ""https://www.instagram.com/p/C8HVDa-NxFn"", ""classification"": ""others""}"
instagram.com/p/C8HVDb9tGaC,"{""reel_url"": ""https://www.instagram.com/p/C8HVDb9tGaC"", ""classification"": ""others""}"
instagram.com/p/C8HVDarNM_Z,"{""reel_url"": ""https://www.instagram.com/p/C8HVDarNM_Z"", ""classification"": ""others""}"
instagram.com/p/C8HVDaUtNrd,"{""reel_url"": ""https://www.instagram.com/p/C8HVDaUtNrd"", ""classification"": ""others""}"
instagram.com/p/C8HVDMNNvYN,"{""reel_url"": ""https://www.instagram.com/p/C8HVDMNNvYN"", ""classification"": ""others""}"
instagram.com/p/C7qacHGpMSl,"{""reel_url"": ""https://www.instagram.com/p/C7qacHGpMSl"", ""verticals"": {""fashion"": {""Kids T-shirts"": {""colors"": [""Yellow"", ""Blue"", ""Green""], ""patterns"": [], ""brands"": [""hm_kids""]}, ""Kids Shorts"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": [""hm_kids""]}, ""Kids Shoes"": {""colors"": [""Black""], ""patterns"": [], ""brands"": []}}}, ""comment"": """", ""category_mix"": {""fashion"": [""Clothing""]}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HUl0sN4KO,"{""reel_url"": ""https://www.instagram.com/p/C8HUl0sN4KO"", ""classification"": ""others""}"
instagram.com/p/C8HUl4Ct7d6,"{""reel_url"": ""https://www.instagram.com/p/C8HUl4Ct7d6"", ""classification"": ""others""}"
instagram.com/p/C8HUk4YNyyg,"{""reel_url"": ""https://www.instagram.com/p/C8HUk4YNyyg"", ""classification"": ""others""}"
instagram.com/p/C8HT5yUIhZC,"{""reel_url"": ""https://www.instagram.com/p/C8HT5yUIhZC"", ""fashion"": {""Kids Tops"": {""colors"": [""White"", ""Red"", ""Green""], ""patterns"": [""Ditsy""], ""brands"": []}, ""Kids Jeans"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Headbands"": {""colors"": [""Pink"", ""Red"", ""Green""], ""patterns"": [], ""brands"": [""jami__handmade""]}, ""Kids Bows"": {""colors"": [""Pink"", ""Red""], ""patterns"": [], ""brands"": [""jami__handmade""]}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HRgnfNkee,"{""reel_url"": ""https://www.instagram.com/p/C8HRgnfNkee"", ""fashion"": {""Kids Dresses"": {""colors"": [""Olive""], ""patterns"": [], ""brands"": []}, ""Kids Sunglasses"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C79Ib7xPAVT,"{""reel_url"": ""https://www.instagram.com/p/C79Ib7xPAVT"", ""fashion"": {""Kids Dresses"": {""colors"": [""Pink"", ""White""], ""patterns"": [], ""brands"": []}, ""Kids Tights"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""Black"", ""White""], ""patterns"": [], ""brands"": []}}, ""comment"": ""\n\nThe above JSON represents the fashion items visible in the image:\n\n- A kids' dress that appears to be pink with white combined, no visible patterns or discernible brand from the image.\n- Kids' tights that are white, also with no visible patterns or brands.\n- Kids' shoes that are two-toned, predominantly black with white, with no visible patterns or brands."", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HSmBftGD-,"{""reel_url"": ""https://www.instagram.com/p/C8HSmBftGD-"", ""type"": ""function"", ""function"": {""name"": ""videoAnalysisLifestyle"", ""parameters"": {""type"": ""object"", ""description"": ""Analysis of fashion products for kids in an Instagram image."", ""properties"": {""brands"": [""Zara"", ""H&M"", ""Vans""], ""verticals"": {""fashion"": {""Kids Caps"": {""colors"": [""Black""], ""patterns"": [], ""brands"": []}, ""Kids Jackets"": {""colors"": [""Black"", ""White""], ""patterns"": [], ""brands"": []}, ""Kids Trousers"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": []}, ""Kids Sneakers"": {""colors"": [""Black""], ""patterns"": [], ""brands"": [""Vans""]}}}}}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HN2QyS4Ey,"{""reel_url"": ""https://www.instagram.com/p/C8HN2QyS4Ey"", ""fashion"": {""Kids T-shirts"": {""colors"": [""White"", ""Grey""], ""patterns"": [], ""brands"": [""H&M""]}, ""Kids Shorts"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": [""H&M""]}, ""Kids Leggings"": {""colors"": [""Beige""], ""patterns"": [""Striped"", ""Ditsy""], ""brands"": [""H&M""]}, ""Kids Pyjamas"": {""colors"": [""Beige"", ""White""], ""patterns"": [""Ditsy""], ""brands"": [""H&M""]}, ""Kids Vests"": {""colors"": [""White"", ""Brown""], ""patterns"": [""Ditsy""], ""brands"": [""H&M""]}, ""Kids Headbands"": {""colors"": [], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HNv5Es-zK,"{""reel_url"": ""https://www.instagram.com/p/C8HNv5Es-zK"", ""brands"": [], ""verticals"": {""fashion"": {""Kids T-shirts"": {""colors"": [""White"", ""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Shorts"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""White"", ""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Dresses"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Sandals"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}}, ""comment"": """", ""category_mix"": {""fashion"": [""Clothing""]}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HNdrnoOSI,"{""reel_url"": ""https://www.instagram.com/p/C8HNdrnoOSI"", ""fashion"": {""Kids Dresses"": {""colors"": [""White"", ""Red"", ""Yellow"", ""Blue"", ""Green"", ""Orange""], ""patterns"": [""Striped""], ""brands"": []}, ""Kids Skirts"": {""colors"": [""Black"", ""White""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""Pink""], ""patterns"": [], ""brands"": []}, ""Kids Sunglasses"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": ""\n\nIn the provided image, there are two children, each showcasing different fashion items which have been identified based on the provided guidelines. One child is wearing a striped dress featuring multiple colors and white sunglasses, while the other is wearing a white tank top and a black skirt with a white pattern that doesn't exactly match any of the specified pattern enumerations. Additionally, pink shoes and black sunglasses can be seen, although specifics regarding the brands are not discernible from the image."", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HLkgHKQQy,"{""reel_url"": ""https://www.instagram.com/p/C8HLkgHKQQy"", ""fashion"": {""Kids T-shirts"": {""colors"": [""Pink""], ""patterns"": [""Text""], ""brands"": [""Barbie""]}, ""Kids Skirts"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""Pink""], ""patterns"": [""Text""], ""brands"": [""Barbie""]}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HG8zOoeEY,"{""reel_url"": ""https://www.instagram.com/p/C8HG8zOoeEY"", ""fashion"": {""Kids Shorts"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}, ""Kids Polo Shirts"": {""colors"": [""Beige""], ""patterns"": [""Striped""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HEu66tH1U,"{""reel_url"": ""https://www.instagram.com/p/C8HEu66tH1U"", ""fashion"": {""brands"": [""H&M""], ""colors"": [], ""patterns"": []}, ""comment"": "" \n\nIn the provided image, we can see the logo of the brand \""H&M\"". There are no visible clothes or fashion items in this image to identify type, color, or pattern from. Therefore, the \""colors\"" and \""patterns\"" lists are empty. The image appears to reference a garment size label (T9XL), but this does not provide information about the specific clothing item."", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8HEu8sNWTe,"{""reel_url"": ""https://www.instagram.com/p/C8HEu8sNWTe"", ""classification"": ""others""}"
instagram.com/p/C8HEtykN02z,"{""reel_url"": ""https://www.instagram.com/p/C8HEtykN02z"", ""classification"": ""others""}"
instagram.com/p/C8FpgistkXT,"{""reel_url"": ""https://www.instagram.com/p/C8FpgistkXT"", ""fashion"": {""Kids Hats"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8G81WKojdI,"{""reel_url"": ""https://www.instagram.com/p/C8G81WKojdI"", ""fashion"": {""Kids Jackets"": {""colors"": [""Navy"", ""Orange""], ""patterns"": [""Floral""], ""brands"": []}, ""Kids Trousers"": {""colors"": [""Beige""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""White"", ""Red""], ""patterns"": [], ""brands"": [""Nike""]}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8G76IdNm_-,"{""reel_url"": ""https://www.instagram.com/p/C8G76IdNm_-"", ""fashion"": {""Kids Dresses"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}, ""Kids Shoes"": {""colors"": [""Black""], ""patterns"": [], ""brands"": []}, ""Teen Dresses"": {""colors"": [""Black""], ""patterns"": [], ""brands"": []}, ""Teen Shoes"": {""colors"": [""Black"", ""Gold""], ""patterns"": [""Animal Print""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8G7OiTxPUl,"{""reel_url"": ""https://www.instagram.com/p/C8G7OiTxPUl"", ""fashion"": {""Kids Dresses"": {""colors"": [""Beige"", ""Yellow"", ""White""], ""patterns"": [""Floral""], ""brands"": [""hm""]}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/COK1-dNskuy,"{""reel_url"": ""https://www.instagram.com/p/COK1-dNskuy"", ""fashion"": {""Kids Caps"": {""colors"": [""White""], ""patterns"": [], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
instagram.com/p/C8G5gf4NtTh,"{""reel_url"": ""https://www.instagram.com/p/C8G5gf4NtTh"", ""fashion"": {""Kids Tops"": {""colors"": [""Grey""], ""patterns"": [], ""brands"": []}, ""Kids Jeans"": {""colors"": [""Blue""], ""patterns"": [], ""brands"": []}, ""Kids Jackets"": {""colors"": [""Maroon"", ""Purple""], ""patterns"": [""Checkered""], ""brands"": []}}, ""comment"": """", ""category_mix"": {}, ""classification"": ""kids_clothes""}"
